DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,Mode_Overlap,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1810.0350,1850.4470,40.4120,2.2327,,0.2467,22.2452,21.9985
1813.7880,1827.9960,14.2080,0.7833,,0.5469,25.4193,24.8724
1815.4270,1821.3220,5.8950,0.3247,,3.4547,9.4392,5.9846
1816.9500,1860.3990,43.4490,2.3913,,13.0134,5.6927,-7.3207
1818.0140,1838.1100,20.0960,1.1054,,1.0336,0.3671,-0.6665
1820.0470,1818.9970,-1.0500,-0.0577,,2.8195,5.4494,2.6299
1821.0510,1839.0220,17.9710,0.9868,,67.9615,0.2469,-67.7147
1821.0780,1854.4410,33.3630,1.8320,,0.4047,0.2794,-0.1253
1827.8930,1850.4440,22.5510,1.2337,,31.3763,0.1440,-31.2323
1831.3160,1825.2750,-6.0410,-0.3299,,0.4604,0.2684,-0.1920
1831.8790,1850.7930,18.9140,1.0325,,44.2008,1.0256,-43.1753
1832.8830,1838.2690,5.3860,0.2939,,4.7488,12.1507,7.4019
1834.4970,1804.6100,-29.8870,-1.6292,,3.2803,1.1386,-2.1417
1835.8550,1855.6810,19.8260,1.0799,,0.0011,0.0003,-0.0008
1836.6260,1872.1210,35.4950,1.9326,,72.8157,2.1768,-70.6389
1838.2930,1848.3180,10.0250,0.5453,,2.6258,0.8596,-1.7663
1839.9280,1834.7250,-5.2030,-0.2828,0.9986,88.3473,0.0000,-88.3473
1841.4720,1865.2210,23.7490,1.2897,,1.8272,0.2259,-1.6013
1845.0610,1856.9960,11.9350,0.6469,,0.0221,0.0548,0.0327
1846.1840,1873.1830,26.9990,1.4624,,0.0318,0.0190,-0.0129
1846.7420,1822.7390,-24.0030,-1.2997,,0.4955,21.1422,20.6467
1850.6400,1884.3820,33.7420,1.8233,,0.0934,0.0311,-0.0623
1851.2370,1848.3490,-2.8880,-0.1560,,0.0004,0.0015,0.0010
1852.5960,1863.1410,10.5450,0.5692,,0.2099,0.4506,0.2406
1853.1020,1865.1740,12.0720,0.6514,,0.9330,0.0979,-0.8350
1859.5140,1894.6030,35.0890,1.8870,,0.0247,0.0159,-0.0088
1859.8080,1884.9520,25.1440,1.3520,,0.0016,0.0306,0.0290
1860.8860,1901.7330,40.8470,2.1950,,0.9051,0.4750,-0.4301
1864.9070,1883.5440,18.6370,0.9994,,0.7839,1.0032,0.2193
1865.1430,1879.8050,14.6620,0.7861,,1.8223,0.2431,-1.5792
1865.1920,1852.4220,-12.7700,-0.6846,,0.0246,0.0476,0.0230
1868.4050,1879.8940,11.4890,0.6149,,0.1151,0.2249,0.1099
1869.1670,1860.3510,-8.8160,-0.4717,,0.0002,0.0031,0.0029
1869.3550,1866.0160,-3.3390,-0.1786,,0.1486,0.4877,0.3391
1869.3960,1886.2270,16.8310,0.9003,,0.1368,0.0285,-0.1082
1870.7720,1911.5820,40.8100,2.1815,,1.3153,0.4770,-0.8384
1871.0100,1856.1440,-14.8660,-0.7945,,1.4268,2.2302,0.8034
1872.7210,1850.9020,-21.8190,-1.1651,,0.0349,0.0029,-0.0319
1874.0880,1886.1490,12.0610,0.6436,,0.1085,0.2276,0.1191
1875.4660,1876.6970,1.2310,0.0656,,0.0843,0.0209,-0.0634
1877.2840,1860.1990,-17.0850,-0.9101,,0.0007,0.0003,-0.0004
1879.5140,1903.3450,23.8310,1.2679,,0.1385,0.0922,-0.0463
1879.8540,1879.5700,-0.2840,-0.0151,,0.0600,0.1536,0.0936
1880.4680,1853.5680,-26.9000,-1.4305,,0.1681,0.1609,-0.0071
1880.5450,1895.8690,15.3240,0.8149,,0.2232,0.3465,0.1233
1881.4910,1882.1010,0.6100,0.0324,,0.2225,0.3671,0.1446
1881.6680,1901.4590,19.7910,1.0518,,0.6588,0.7285,0.0697
1881.9640,1891.6300,9.6660,0.5136,,0.0339,0.1469,0.1130
1882.8340,1891.2870,8.4530,0.4490,,0.1165,0.1268,0.0103
1885.1560,1902.0810,16.9250,0.8978,,0.0059,0.0531,0.0472
1888.0850,1916.9250,28.8400,1.5275,,0.7855,0.3571,-0.4284
1888.6850,1924.1770,35.4920,1.8792,,0.0019,0.0026,0.0007
1891.4420,1896.1360,4.6940,0.2482,,0.0518,0.1157,0.0639
1891.8930,1907.1700,15.2770,0.8075,,0.0086,0.0167,0.0082
1893.8380,1916.5490,22.7110,1.1992,,0.2690,0.1611,-0.1079
1894.5250,1938.9420,44.4170,2.3445,,0.3503,0.4854,0.1351
1900.6130,1881.2380,-19.3750,-1.0194,,0.0413,0.0431,0.0018
1901.2610,1932.0790,30.8180,1.6209,,0.0479,0.0410,-0.0069
1901.7540,1864.3990,-37.3550,-1.9642,,0.0052,0.0856,0.0804
1902.4480,1897.6240,-4.8240,-0.2536,,0.0373,0.1496,0.1123
1904.7910,1917.3580,12.5670,0.6598,,0.0936,0.1545,0.0609
1906.0090,1904.2520,-1.7570,-0.0922,,0.5239,0.3721,-0.1518
1911.9190,1927.0100,15.0910,0.7893,,1.8774,2.7212,0.8438
1913.1190,1940.5700,27.4510,1.4349,,1.5850,0.3547,-1.2303
1914.8840,1919.1970,4.3130,0.2252,,0.0449,0.0103,-0.0346
1916.2680,1920.9670,4.6990,0.2452,,0.6518,0.8283,0.1765
1916.6220,1912.7880,-3.8340,-0.2000,,0.0040,0.0183,0.0142
1916.8440,1916.5210,-0.3230,-0.0169,,0.6843,0.2180,-0.4663
1917.6370,1944.7590,27.1220,1.4143,,3.7296,1.0540,-2.6756
1919.7970,1927.0670,7.2700,0.3787,,0.2031,0.0742,-0.1289
1920.8380,1937.6820,16.8440,0.8769,,0.0178,0.0163,-0.0016
1921.9940,1961.2020,39.2080,2.0400,,0.4208,0.1604,-0.2605
1922.5790,1935.6360,13.0570,0.6791,,0.0962,0.3801,0.2839
1923.7910,1935.4200,11.6290,0.6045,,0.0071,0.0101,0.0031
1926.0860,1925.5680,-0.5180,-0.0269,,0.3119,0.2218,-0.0901
1930.5630,1961.9300,31.3670,1.6248,,0.0088,0.0055,-0.0033
1931.3030,1955.2460,23.9430,1.2397,,0.0171,0.0132,-0.0039
1932.8010,1952.2330,19.4320,1.0054,,0.0008,0.0146,0.0138
1935.0880,1928.5610,-6.5270,-0.3373,,0.2999,0.1485,-0.1514
1935.8840,1935.6670,-0.2170,-0.0112,,0.5104,0.2289,-0.2815
1936.0770,1959.0080,22.9310,1.1844,,0.0342,0.0058,-0.0284
1936.4530,1939.8030,3.3500,0.1730,,0.0915,0.4069,0.3154
1938.5180,1946.3990,7.8810,0.4065,,0.0040,0.0067,0.0027
1944.2410,1956.6380,12.3970,0.6376,,1.8216,1.5621,-0.2595
1944.8600,1936.9120,-7.9480,-0.4087,,0.0027,0.0522,0.0494
1944.9180,1990.4810,45.5630,2.3427,,5.8375,0.0301,-5.8074
1945.2750,1931.8830,-13.3920,-0.6884,,0.0031,1.2348,1.2317
1945.4910,1952.6990,7.2080,0.3705,,0.0585,0.2364,0.1779
1945.6450,1968.4260,22.7810,1.1709,,0.0145,0.0206,0.0062
1946.4560,1973.9020,27.4460,1.4100,,0.0577,0.1378,0.0801
1947.9600,1975.4630,27.5030,1.4119,,0.4238,0.4662,0.0424
1951.4110,1941.3050,-10.1060,-0.5179,,0.0012,0.0082,0.0071
1954.0310,1934.7070,-19.3240,-0.9889,,0.1118,0.5743,0.4625
1954.0930,1976.5990,22.5060,1.1517,,0.0180,0.0083,-0.0098
1959.2260,1942.3640,-16.8620,-0.8606,,0.0168,0.0343,0.0175
1961.4160,1933.9260,-27.4900,-1.4015,,0.0466,0.1172,0.0706
1962.7760,1957.9940,-4.7820,-0.2436,,0.0012,0.0059,0.0047
1963.8560,1969.9850,6.1290,0.3121,,0.0032,0.0666,0.0634
1964.2070,1989.0970,24.8900,1.2672,,0.0714,4.6576,4.5862
1964.2690,1993.5100,29.2410,1.4886,,0.0066,0.0016,-0.0050
1965.3770,1985.7460,20.3690,1.0364,,0.5657,0.1785,-0.3872
1966.5250,1982.5490,16.0240,0.8148,,0.4544,0.3339,-0.1206
1966.9070,1981.7360,14.8290,0.7539,,0.0214,0.1119,0.0905
1968.6510,1990.4480,21.7970,1.1072,,0.0101,0.2344,0.2243
1970.1640,2016.1730,46.0090,2.3353,,2.0316,0.1295,-1.9021
1970.7740,1958.1510,-12.6230,-0.6405,,0.0223,0.0363,0.0141
1975.2650,1973.2520,-2.0130,-0.1019,,0.2397,0.0976,-0.1421
1976.5200,2007.1210,30.6010,1.5482,,0.0758,0.0275,-0.0483
1976.7670,2011.1800,34.4130,1.7409,,0.0192,0.0100,-0.0092
1978.5790,2006.7010,28.1220,1.4213,,0.2475,0.0544,-0.1932
1978.6240,1998.6130,19.9890,1.0102,,0.0319,0.0573,0.0253
1982.4770,1996.6050,14.1280,0.7126,,0.0032,0.0129,0.0097
1985.2470,1961.2650,-23.9820,-1.2080,,0.1262,0.0688,-0.0574
1987.9550,2019.2470,31.2920,1.5741,,0.0078,0.0187,0.0110
1995.9970,2016.8330,20.8360,1.0439,,0.1429,0.0225,-0.1203
1997.1510,1987.3000,-9.8510,-0.4933,,0.0116,0.0052,-0.0064
1997.3970,2000.6830,3.2860,0.1645,,0.4570,0.0988,-0.3581
1997.6530,1993.1580,-4.4950,-0.2250,,0.5493,0.9119,0.3626
2003.4410,2026.7760,23.3350,1.1647,,0.0001,0.0015,0.0014
2004.3320,2023.6690,19.3370,0.9648,,1.2584,0.4176,-0.8407
2004.9560,2018.6410,13.6850,0.6826,,0.0968,1.0915,0.9947
2005.8210,1987.9050,-17.9160,-0.8932,,0.0129,0.0050,-0.0080
2007.8770,2006.9140,-0.9630,-0.0480,,0.0098,0.0065,-0.0033
2007.9400,2015.2400,7.3000,0.3636,,0.0109,0.0189,0.0080
2008.6410,2040.3760,31.7350,1.5799,,8.2385,1.0946,-7.1439
2011.6720,2028.1800,16.5080,0.8206,,0.4415,0.3338,-0.1077
2011.8630,2025.4860,13.6230,0.6771,,0.0725,0.0082,-0.0643
2013.7200,2044.0710,30.3510,1.5072,,0.0060,0.0006,-0.0054
2013.8820,2041.3520,27.4700,1.3640,,0.0548,0.0270,-0.0278
2013.8870,2028.0320,14.1450,0.7024,,0.0120,0.1215,0.1095
2016.0400,2013.9490,-2.0910,-0.1037,,0.0062,0.0009,-0.0053
2016.6470,1998.8540,-17.7930,-0.8823,,0.0001,0.0003,0.0001
2017.4280,2048.9570,31.5290,1.5628,,0.0050,0.0187,0.0137
2018.3420,2033.5770,15.2350,0.7548,,0.0122,0.0227,0.0105
2018.5730,2034.7540,16.1810,0.8016,,0.1746,0.1090,-0.0656
2021.8160,2020.9510,-0.8650,-0.0428,,0.1315,0.1453,0.0138
2024.2460,2014.0620,-10.1840,-0.5031,,0.0497,0.0803,0.0306
2024.5810,1999.0950,-25.4860,-1.2588,,0.0011,0.0105,0.0094
2025.5430,2052.1390,26.5960,1.3130,,0.0037,0.0017,-0.0020
2027.2310,2054.7360,27.5050,1.3568,,0.0007,0.1900,0.1893
2028.5030,2057.5680,29.0650,1.4328,,0.0128,0.0008,-0.0119
2030.1920,2011.6290,-18.5630,-0.9143,,0.0397,0.0836,0.0440
2030.7340,2033.5010,2.7670,0.1363,,0.6902,0.3181,-0.3721
2032.3420,2039.5310,7.1890,0.3537,,0.0008,0.0136,0.0128
2032.6890,2054.8640,22.1750,1.0909,,0.0325,0.0224,-0.0101
2036.3640,2071.7970,35.4330,1.7400,,0.0035,0.0064,0.0029
2042.9290,2056.7260,13.7970,0.6754,,0.0095,0.0014,-0.0082
2043.1380,2070.8400,27.7020,1.3559,,0.1513,0.0841,-0.0672
2046.7450,2055.5260,8.7810,0.4290,,0.0205,0.0002,-0.0202
2046.8500,2078.8260,31.9760,1.5622,,0.0015,0.0117,0.0102
2049.1680,2052.3120,3.1440,0.1534,,0.0165,0.0113,-0.0052
2050.4560,2068.5280,18.0720,0.8814,,0.0102,0.0658,0.0557
2050.9630,2072.7780,21.8150,1.0636,,0.1208,0.0990,-0.0218
2052.2120,2085.0350,32.8230,1.5994,,0.0350,0.0040,-0.0310
2052.6370,2062.9940,10.3570,0.5046,,0.0487,0.0475,-0.0011
2056.2650,2075.4230,19.1580,0.9317,,0.0180,0.0404,0.0224
2057.4310,2081.9570,24.5260,1.1921,,1.9087,0.3593,-1.5494
2057.5310,2071.9180,14.3870,0.6992,,0.0001,0.0009,0.0007
2060.2370,2040.7190,-19.5180,-0.9474,,0.1570,0.8287,0.6717
2061.6710,2092.6040,30.9330,1.5004,,0.0325,0.2265,0.1940
2064.5440,2065.8710,1.3270,0.0643,,0.0161,0.0251,0.0089
2068.2850,2076.1320,7.8470,0.3794,,0.0633,0.2614,0.1981
2070.8910,2074.9620,4.0710,0.1966,,0.0004,0.0152,0.0148
2070.9150,2091.6800,20.7650,1.0027,,0.0006,0.0005,-0.0001
2071.8170,2086.2760,14.4590,0.6979,,0.0087,0.0081,-0.0006
2072.5840,2090.5140,17.9300,0.8651,,0.0328,0.0110,-0.0218
2075.8200,2084.6790,8.8590,0.4268,,0.1399,0.0379,-0.1019
2079.6110,2068.8940,-10.7170,-0.5153,,0.0006,0.0013,0.0007
2081.7460,2090.4140,8.6680,0.4164,,0.0819,0.0173,-0.0646
2083.9360,2089.0640,5.1280,0.2461,,0.1786,0.0337,-0.1448
2087.3600,2069.2380,-18.1220,-0.8682,,0.0159,0.0007,-0.0153
2088.4550,2125.3500,36.8950,1.7666,,3.9134,1.2633,-2.6501
2088.8620,2113.6190,24.7570,1.1852,,0.2681,0.0238,-0.2443
2089.7980,2071.7720,-18.0260,-0.8626,,0.0094,0.2207,0.2113
2092.0600,2105.7810,13.7210,0.6559,,0.0638,0.1122,0.0484
2095.0210,2108.8780,13.8570,0.6614,,0.0234,0.2109,0.1876
2096.3500,2099.8350,3.4850,0.1662,,0.3604,0.2877,-0.0727
2096.7760,2108.0690,11.2930,0.5386,,0.0046,0.0001,-0.0044
2100.1060,2123.0030,22.8970,1.0903,,0.0007,0.0012,0.0005
2100.3150,2130.8570,30.5420,1.4542,,0.0124,0.0252,0.0128
2102.9450,2096.0200,-6.9250,-0.3293,,0.0038,0.0128,0.0091
2103.0580,2106.1260,3.0680,0.1459,,0.2974,0.0298,-0.2676
2104.6620,2122.5470,17.8850,0.8498,,0.2824,0.0479,-0.2344
2104.9600,2112.7600,7.8000,0.3706,,0.0572,0.0667,0.0095
2106.0440,2124.4950,18.4510,0.8761,,0.0537,0.1376,0.0840
2109.1460,2133.4380,24.2920,1.1517,,1.0057,0.2847,-0.7210
2110.8460,2096.5190,-14.3270,-0.6787,,0.0146,0.0109,-0.0037
2111.1730,2121.3710,10.1980,0.4830,,0.0032,0.0115,0.0083
2112.4900,2147.8690,35.3790,1.6748,,0.0083,0.0257,0.0173
2118.6520,2136.4030,17.7510,0.8378,,0.0016,0.1266,0.1250
2118.6910,2102.9270,-15.7640,-0.7440,,0.0096,0.0112,0.0016
2121.3810,2138.6760,17.2950,0.8153,,0.0044,0.0499,0.0456
2124.2050,2150.8720,26.6670,1.2554,,0.0009,0.0008,-0.0001
2127.9540,2131.8510,3.8970,0.1831,,0.2307,0.1353,-0.0954
2129.1980,2159.2990,30.1010,1.4137,,0.0243,0.0576,0.0333
2131.1710,2141.0140,9.8430,0.4619,,0.0050,0.0144,0.0095
2133.7920,2150.2230,16.4310,0.7700,,0.7635,0.5718,-0.1917
2134.0560,2144.1000,10.0440,0.4707,,0.0240,0.1021,0.0781
2134.8850,2143.2970,8.4120,0.3940,,0.2935,0.0815,-0.2120
2138.1660,2151.1810,13.0150,0.6087,,0.2543,0.1432,-0.1111
2138.8590,2164.5880,25.7290,1.2029,,0.0114,0.0052,-0.0062
2141.2600,2176.9090,35.6490,1.6649,,0.0147,0.0321,0.0174
2143.0540,2172.2810,29.2270,1.3638,,0.3580,0.1443,-0.2137
2144.2510,2151.9270,7.6760,0.3580,,0.0640,0.0006,-0.0633
2144.5150,2143.2800,-1.2350,-0.0576,,0.0614,0.0074,-0.0540
2144.6550,2182.4610,37.8060,1.7628,,0.2126,0.0198,-0.1928
2147.0060,2177.6040,30.5980,1.4251,,0.0124,0.0110,-0.0014
2147.4780,2146.9250,-0.5530,-0.0258,,0.0014,0.0001,-0.0013
2151.6980,2137.4550,-14.2430,-0.6619,,0.2100,0.0219,-0.1881
2151.8810,2162.3630,10.4820,0.4871,,0.0056,0.1858,0.1802
2154.2540,2168.7620,14.5080,0.6735,,0.0013,0.0247,0.0234
2155.2910,2147.2770,-8.0140,-0.3718,,0.0044,0.0030,-0.0014
2156.2500,2173.7860,17.5360,0.8133,,0.1069,0.0313,-0.0755
2157.8990,2171.5960,13.6970,0.6347,,0.0007,0.1216,0.1210
2162.5700,2192.1440,29.5740,1.3675,,0.0140,0.0255,0.0116
2163.1120,2187.3270,24.2150,1.1195,,0.0030,0.0123,0.0093
2163.7570,2178.7800,15.0230,0.6943,,0.0002,0.0082,0.0080
2165.5450,2188.6680,23.1230,1.0678,,0.0006,0.0010,0.0003
2166.6100,2204.6570,38.0470,1.7561,,0.0298,0.0039,-0.0259
2168.5220,2206.8810,38.3590,1.7689,,0.0022,0.9511,0.9489
2174.9280,2169.1600,-5.7680,-0.2652,,0.0538,0.0002,-0.0535
2175.8080,2206.4230,30.6150,1.4071,,0.0692,0.0175,-0.0517
2176.6200,2174.7480,-1.8720,-0.0860,,0.0012,0.0066,0.0054
2182.2750,2193.3790,11.1040,0.5088,,0.1188,0.0008,-0.1180
2183.5430,2187.1440,3.6010,0.1649,,0.0016,0.0016,0.0000
2184.5310,2175.0890,-9.4420,-0.4322,,0.0254,0.0068,-0.0187
2184.5560,2211.3090,26.7530,1.2246,,1.1774,0.0006,-1.1768
2187.3970,2195.7610,8.3640,0.3824,,0.0702,0.0967,0.0265
2188.8980,2211.6830,22.7850,1.0409,,0.0388,0.0284,-0.0104
2190.6970,2188.4910,-2.2060,-0.1007,,0.0195,0.0245,0.0050
2192.2830,2215.2190,22.9360,1.0462,,0.0560,0.0097,-0.0463
2192.4980,2223.0730,30.5750,1.3945,,0.0026,0.0002,-0.0024
2193.5480,2204.1930,10.6450,0.4853,,0.0322,0.2841,0.2518
2195.0000,2218.4220,23.4220,1.0671,,0.0003,0.0017,0.0014
2196.1860,2234.3670,38.1810,1.7385,,0.0454,0.0077,-0.0377
2197.1930,2209.1940,12.0010,0.5462,,0.1607,0.1413,-0.0194
2202.6220,2222.1160,19.4940,0.8850,,0.0312,0.0434,0.0122
2203.1920,2186.6810,-16.5110,-0.7494,,0.0382,0.0364,-0.0018
2203.8740,2214.4060,10.5320,0.4779,,0.2760,0.3506,0.0747
2206.2230,2216.2190,9.9960,0.4531,,1.5754,1.1348,-0.4407
2207.2570,2205.7170,-1.5400,-0.0698,,0.0009,0.0008,-0.0001
2208.9980,2223.6060,14.6080,0.6613,,0.0090,0.0668,0.0578
2214.3210,2205.0490,-9.2720,-0.4187,,0.0050,0.0013,-0.0037
2215.0650,2206.1120,-8.9530,-0.4042,,0.0025,0.0089,0.0064
2215.8280,2250.5540,34.7260,1.5672,,0.0068,0.0853,0.0785
2221.7680,2228.4390,6.6710,0.3003,,0.0143,0.0032,-0.0110
2222.9720,2246.2190,23.2470,1.0458,,0.0207,0.0363,0.0156
2224.6660,2222.2650,-2.4010,-0.1079,,0.0021,0.1973,0.1952
2226.5730,2245.3160,18.7430,0.8418,,0.0285,0.0133,-0.0152
2227.7880,2257.6350,29.8470,1.3398,,0.0002,0.0409,0.0406
2231.6180,2249.4010,17.7830,0.7969,,0.2458,0.0993,-0.1465
2232.0190,2245.7090,13.6900,0.6133,,0.2669,0.0948,-0.1721
2235.4440,2252.0800,16.6360,0.7442,,0.6145,0.0012,-0.6133
2235.5010,2240.8890,5.3880,0.2410,,0.0001,0.0001,-0.0000
2235.5630,2226.4630,-9.1000,-0.4071,,0.0317,0.0634,0.0317
2238.0850,2263.8310,25.7460,1.1504,,0.0280,0.0204,-0.0076
2238.7170,2235.4950,-3.2220,-0.1439,,0.3029,0.7160,0.4131
2239.0250,2248.0220,8.9970,0.4018,,0.0168,0.0294,0.0126
2239.3740,2263.5270,24.1530,1.0786,,0.0004,0.0011,0.0007
2243.3560,2241.1870,-2.1690,-0.0967,,0.0000,0.0003,0.0003
2244.5510,2256.9490,12.3980,0.5524,,0.4490,0.6630,0.2141
2248.2750,2260.2710,11.9960,0.5336,,0.2924,0.0836,-0.2088
2251.0790,2281.3730,30.2940,1.3458,,0.0001,0.0039,0.0039
2251.6670,2276.5380,24.8710,1.1046,,0.3672,0.2493,-0.1179
2251.7180,2285.4880,33.7700,1.4997,,0.0018,0.0310,0.0292
2257.1270,2287.5660,30.4390,1.3486,,0.0141,0.0148,0.0008
2257.2980,2252.4810,-4.8170,-0.2134,,0.0374,0.0234,-0.0140
2261.9470,2261.3550,-0.5920,-0.0262,,0.0025,0.0021,-0.0004
2262.0820,2280.3360,18.2540,0.8070,,0.1333,0.0226,-0.1107
2263.1110,2289.9550,26.8440,1.1862,,0.0001,0.0013,0.0011
2268.6940,2271.2300,2.5360,0.1118,,0.0075,0.0272,0.0197
2272.3270,2286.3470,14.0200,0.6170,,0.0081,0.0143,0.0062
2274.9600,2286.9930,12.0330,0.5289,,0.0106,0.0060,-0.0046
2276.8230,2272.1800,-4.6430,-0.2039,,0.0527,0.0250,-0.0277
2280.1190,2297.8160,17.6970,0.7761,,0.9232,0.2140,-0.7092
2280.6310,2284.2800,3.6490,0.1600,,0.1212,0.3662,0.2451
2280.8970,2314.9210,34.0240,1.4917,,0.0134,0.0060,-0.0074
2282.0880,2291.7240,9.6360,0.4222,,0.0475,0.0004,-0.0472
2284.5630,2311.5240,26.9610,1.1801,,0.1005,0.1296,0.0291
2284.8700,2304.0220,19.1520,0.8382,,0.0079,0.0554,0.0474
2285.2000,2277.3240,-7.8760,-0.3447,,0.0009,0.0017,0.0007
2290.4300,2315.7850,25.3550,1.1070,,0.0152,0.0051,-0.0101
2291.5560,2304.4110,12.8550,0.5610,,0.0240,0.0337,0.0098
2295.7560,2336.1110,40.3550,1.7578,,0.0100,0.0172,0.0071
2299.1460,2317.1720,18.0260,0.7840,,0.4393,0.1200,-0.3193
2303.4560,2322.0830,18.6270,0.8087,,0.0126,0.0198,0.0073
2309.7200,2305.1460,-4.5740,-0.1980,,0.0014,0.0212,0.0198
2312.2120,2302.3110,-9.9010,-0.4282,,0.1793,1.0110,0.8317
2317.3830,2323.7470,6.3640,0.2746,,0.4173,0.5293,0.1120
2320.5930,2322.9120,2.3190,0.0999,,0.0001,0.0044,0.0043
2321.4580,2326.2660,4.8080,0.2071,,0.0000,0.0003,0.0003
2322.0190,2337.2520,15.2330,0.6560,,0.0028,0.0014,-0.0014
2323.3980,2346.4430,23.0450,0.9919,,0.2405,0.2678,0.0273
2324.4440,2342.7410,18.2970,0.7872,,0.0341,0.1622,0.1280
2324.8850,2362.8360,37.9510,1.6324,,0.0573,0.1076,0.0504
2325.0860,2365.7920,40.7060,1.7507,,0.0370,0.0089,-0.0281
2328.3870,2323.2120,-5.1750,-0.2223,,0.0128,0.0025,-0.0103
2329.6150,2306.5790,-23.0360,-0.9888,,0.0242,0.0002,-0.0240
2330.9830,2342.8210,11.8380,0.5079,,0.1176,1.1169,0.9992
2331.4110,2349.9800,18.5690,0.7965,,0.0134,0.0086,-0.0048
2336.1050,2362.6140,26.5090,1.1348,,0.0768,0.0658,-0.0110
2338.0350,2351.4280,13.3930,0.5728,,0.0701,0.1012,0.0311
2344.0500,2342.5490,-1.5010,-0.0640,,0.0834,0.0128,-0.0705
2344.4070,2321.4440,-22.9630,-0.9795,,0.0582,0.3288,0.2706
2345.4890,2356.1560,10.6670,0.4548,,0.0493,0.1561,0.1067
2345.6560,2364.7210,19.0650,0.8128,,0.0103,0.0051,-0.0052
2348.7910,2341.4680,-7.3230,-0.3118,,1.0174,2.8089,1.7915
2352.9530,2361.1460,8.1930,0.3482,,0.0056,0.0047,-0.0010
2353.6590,2360.9290,7.2700,0.3089,,1.0636,3.1306,2.0670
2354.7420,2394.0120,39.2700,1.6677,,0.1794,0.1267,-0.0527
2354.8590,2360.4710,5.6120,0.2383,,0.1260,0.0590,-0.0670
2355.0040,2358.6110,3.6070,0.1532,,0.0468,0.0396,-0.0071
2355.1870,2375.7650,20.5780,0.8737,,0.0013,0.6337,0.6324
2355.6890,2394.9730,39.2840,1.6676,,0.0134,0.0114,-0.0019
2356.4360,2363.2010,6.7650,0.2871,,0.1096,0.0202,-0.0894
2357.1830,2378.2560,21.0730,0.8940,,0.0047,0.0195,0.0148
2360.3370,2382.6360,22.2990,0.9447,,0.5127,0.9322,0.4194
2360.4720,2392.6390,32.1670,1.3627,,0.6175,0.8771,0.2596
2361.1900,2362.0600,0.8700,0.0368,,0.0049,0.0224,0.0174
2365.6750,2365.9090,0.2340,0.0099,,0.0035,0.0015,-0.0020
2369.0980,2341.6690,-27.4290,-1.1578,,0.0039,0.0002,-0.0037
2369.3370,2401.4860,32.1490,1.3569,,0.0568,0.0633,0.0065
2371.6640,2383.1380,11.4740,0.4838,,0.1393,0.1084,-0.0310
2372.5200,2378.7580,6.2380,0.2629,,0.8654,0.0003,-0.8651
2375.3890,2398.5710,23.1820,0.9759,,0.1765,0.1013,-0.0752
2377.1560,2356.7880,-20.3680,-0.8568,,0.1218,0.5691,0.4473
2384.1080,2430.5320,46.4240,1.9472,,0.0002,0.0002,-0.0000
2384.2080,2423.8280,39.6200,1.6618,,0.0663,0.0476,-0.0187
2390.0070,2388.6970,-1.3100,-0.0548,,0.0018,0.0309,0.0291
2391.7600,2370.8470,-20.9130,-0.8744,,0.3176,0.4637,0.1461
2403.1090,2411.9440,8.8350,0.3676,,0.0007,0.0032,0.0025
2403.1710,2401.9000,-1.2710,-0.0529,,0.2545,0.2834,0.0289
2404.9410,2400.9760,-3.9650,-0.1649,,0.0074,0.0009,-0.0065
2408.0290,2437.4680,29.4390,1.2225,,0.0958,0.0509,-0.0449
2408.1600,2414.8820,6.7220,0.2791,,0.0117,0.0856,0.0740
2409.4370,2400.0830,-9.3540,-0.3882,,0.0032,0.0147,0.0114
2410.0680,2410.4560,0.3880,0.0161,,0.3395,0.7314,0.3919
2410.4330,2424.8530,14.4200,0.5982,,0.2077,0.0474,-0.1603
2410.8600,2412.2270,1.3670,0.0567,,0.0012,0.0028,0.0016
2413.5960,2460.2320,46.6360,1.9322,,0.0001,0.0019,0.0018
2414.2950,2440.9550,26.6600,1.1043,,1.5143,0.1733,-1.3410
2414.6930,2417.9670,3.2740,0.1356,,0.0936,0.0176,-0.0760
2416.5460,2429.7060,13.1600,0.5446,,0.0280,0.0164,-0.0116
2417.3280,2460.4320,43.1040,1.7831,,0.1172,0.0056,-0.1116
2417.4520,2421.3670,3.9150,0.1619,,0.0076,0.4309,0.4233
2418.5020,2452.1800,33.6780,1.3925,,0.0012,0.0006,-0.0007
2424.4530,2426.7410,2.2880,0.0944,,1.4812,2.2073,0.7261
2424.7140,2431.2840,6.5700,0.2710,,0.0022,0.0027,0.0005
2426.8860,2436.9600,10.0740,0.4151,,0.0000,0.3399,0.3399
2435.0360,2435.6680,0.6320,0.0260,,0.0007,0.2322,0.2316
2439.1290,2444.5490,5.4200,0.2222,,0.0068,0.0212,0.0144
2442.3430,2440.7210,-1.6220,-0.0664,,0.1179,0.0001,-0.1177
2442.6420,2459.2930,16.6510,0.6817,,0.0096,0.0059,-0.0037
2442.9330,2480.0310,37.0980,1.5186,,0.0014,0.0011,-0.0003
2446.4610,2489.9410,43.4800,1.7773,,0.1098,0.0026,-0.1072
2448.4130,2440.5070,-7.9060,-0.3229,,0.0673,0.5551,0.4877
