DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,Mode_Overlap,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
1806.8550,1819.9920,13.1370,0.7271,,1.7220,13.2845,11.5625
1807.5660,1821.0190,13.4530,0.7443,,0.2172,1017.7532,1017.5360
1808.1630,1805.1950,-2.9680,-0.1641,,2.2422,4.1482,1.9060
1810.0350,1850.4380,40.4030,2.2322,,0.2467,14.6142,14.3674
1813.7880,1829.7640,15.9760,0.8808,,0.5469,21.4082,20.8613
1815.4270,1825.3030,9.8760,0.5440,,3.4547,2.6945,-0.7602
1816.9500,1858.0220,41.0720,2.2605,,13.0134,4.5021,-8.5113
1818.0140,1843.9310,25.9170,1.4256,,1.0336,0.5268,-0.5069
1820.0470,1825.3220,5.2750,0.2898,,2.8195,5.3300,2.5105
1821.0510,1845.6470,24.5960,1.3506,,67.9615,0.5794,-67.3822
1821.0780,1851.3980,30.3200,1.6649,,0.4047,0.3393,-0.0653
1827.8930,1852.9560,25.0630,1.3711,,31.3763,0.1730,-31.2033
1831.3160,1830.5520,-0.7640,-0.0417,,0.4604,0.2346,-0.2258
1831.8790,1859.6170,27.7380,1.5142,,44.2008,0.9508,-43.2500
1832.8830,1842.7870,9.9040,0.5404,,4.7488,6.6878,1.9390
1834.4970,1804.1360,-30.3610,-1.6550,,3.2803,1.0061,-2.2742
1835.8550,1854.2770,18.4220,1.0035,,0.0011,0.0005,-0.0006
1836.6260,1880.4290,43.8030,2.3850,,72.8157,2.0609,-70.7548
1838.2930,1850.1470,11.8540,0.6448,,2.6258,0.8145,-1.8114
1839.9280,1835.6910,-4.2370,-0.2303,0.9981,88.3473,0.0000,-88.3473
1841.4720,1869.8430,28.3710,1.5407,,1.8272,0.2086,-1.6186
1845.0610,1863.1900,18.1290,0.9826,,0.0221,0.0738,0.0516
1846.1840,1876.6060,30.4220,1.6478,,0.0318,0.0215,-0.0104
1846.7420,1821.5350,-25.2070,-1.3649,,0.4955,95.9502,95.4547
1850.6400,1884.5570,33.9170,1.8327,,0.0934,0.0225,-0.0709
1851.2370,1883.6860,32.4490,1.7528,,0.0004,0.0255,0.0251
1852.5960,1864.8590,12.2630,0.6619,,0.2099,0.4836,0.2737
1853.1020,1878.5190,25.4170,1.3716,,0.9330,0.0836,-0.8494
1859.5140,1892.2030,32.6890,1.7579,,0.0247,0.0186,-0.0061
1859.8080,1891.6000,31.7920,1.7094,,0.0016,0.0086,0.0070
1860.8860,1904.2820,43.3960,2.3320,,0.9051,0.5196,-0.3855
1864.9070,1892.8280,27.9210,1.4972,,0.7839,0.6997,-0.0842
1865.1430,1887.5120,22.3690,1.1993,,1.8223,0.2481,-1.5742
1865.1920,1852.9210,-12.2710,-0.6579,,0.0246,0.0380,0.0134
1868.4050,1881.3700,12.9650,0.6939,,0.1151,0.2521,0.1370
1869.1670,1862.9260,-6.2410,-0.3339,,0.0002,0.0046,0.0044
1869.3550,1854.5630,-14.7920,-0.7913,,0.1486,0.4381,0.2895
1869.3960,1882.9850,13.5890,0.7269,,0.1368,0.0270,-0.1098
1870.7720,1914.0060,43.2340,2.3110,,1.3153,0.6474,-0.6679
1871.0100,1862.2740,-8.7360,-0.4669,,1.4268,2.2687,0.8419
1872.7210,1855.8470,-16.8740,-0.9010,,0.0349,0.0025,-0.0323
1874.0880,1894.0260,19.9380,1.0639,,0.1085,0.1918,0.0832
1875.4660,1880.9200,5.4540,0.2908,,0.0843,0.0341,-0.0502
1877.2840,1866.3620,-10.9220,-0.5818,,0.0007,0.0002,-0.0006
1879.5140,1905.3150,25.8010,1.3727,,0.1385,0.1089,-0.0296
1879.8540,1877.7170,-2.1370,-0.1137,,0.0600,0.1409,0.0809
1880.4680,1848.2700,-32.1980,-1.7122,,0.1681,0.0077,-0.1604
1880.5450,1897.7960,17.2510,0.9173,,0.2232,0.2447,0.0215
1881.4910,1870.4820,-11.0090,-0.5851,,0.2225,0.3305,0.1080
1881.6680,1907.3640,25.6960,1.3656,,0.6588,0.7776,0.1188
1881.9640,1894.0070,12.0430,0.6399,,0.0339,0.1419,0.1080
1882.8340,1902.0650,19.2310,1.0214,,0.1165,0.3476,0.2311
1885.1560,1906.4070,21.2510,1.1273,,0.0059,0.0492,0.0433
1888.0850,1920.1100,32.0250,1.6962,,0.7855,0.6688,-0.1167
1888.6850,1925.0610,36.3760,1.9260,,0.0019,0.0022,0.0004
1891.4420,1894.2010,2.7590,0.1459,,0.0518,0.1275,0.0757
1891.8930,1906.7900,14.8970,0.7874,,0.0086,0.0171,0.0085
1893.8380,1921.3400,27.5020,1.4522,,0.2690,0.1415,-0.1275
1894.5250,1936.6590,42.1340,2.2240,,0.3503,0.4081,0.0578
1900.6130,1884.5260,-16.0870,-0.8464,,0.0413,0.0176,-0.0237
1901.2610,1930.6280,29.3670,1.5446,,0.0479,0.0336,-0.0143
1901.7540,1889.1090,-12.6450,-0.6649,,0.0052,0.0549,0.0497
1902.4480,1941.0250,38.5770,2.0278,,0.0373,0.4024,0.3651
1904.7910,1926.1210,21.3300,1.1198,,0.0936,0.1503,0.0567
1906.0090,1910.9750,4.9660,0.2605,,0.5239,0.3804,-0.1435
1911.9190,1930.4840,18.5650,0.9710,,1.8774,2.6725,0.7951
1913.1190,1940.9370,27.8180,1.4541,,1.5850,0.4308,-1.1542
1914.8840,1927.9900,13.1060,0.6844,,0.0449,0.0246,-0.0202
1916.2680,1930.1680,13.9000,0.7254,,0.6518,0.8532,0.2014
1916.6220,1898.9080,-17.7140,-0.9242,,0.0040,0.0340,0.0299
1916.8440,1924.5010,7.6570,0.3995,,0.6843,0.4132,-0.2711
1917.6370,1950.9530,33.3160,1.7373,,3.7296,1.3002,-2.4294
1919.7970,1929.4670,9.6700,0.5037,,0.2031,0.0828,-0.1203
1920.8380,1937.3380,16.5000,0.8590,,0.0178,0.0125,-0.0053
1921.9940,1968.7970,46.8030,2.4351,,0.4208,0.1453,-0.2756
1922.5790,1950.6260,28.0470,1.4588,,0.0962,0.0105,-0.0858
1923.7910,1939.2880,15.4970,0.8055,,0.0071,0.0142,0.0071
1926.0860,1920.6170,-5.4690,-0.2839,,0.3119,0.2180,-0.0939
1930.5630,1963.6140,33.0510,1.7120,,0.0088,0.0048,-0.0040
1931.3030,1960.6610,29.3580,1.5201,,0.0171,0.0140,-0.0031
1932.8010,1958.6960,25.8950,1.3398,,0.0008,0.0092,0.0084
1935.0880,1939.2470,4.1590,0.2149,,0.2999,0.3850,0.0852
1935.8840,1943.2370,7.3530,0.3798,,0.5104,0.1839,-0.3264
1936.0770,1956.3010,20.2240,1.0446,,0.0342,0.0120,-0.0221
1936.4530,1933.8710,-2.5820,-0.1333,,0.0915,0.2107,0.1193
1938.5180,1953.4840,14.9660,0.7720,,0.0040,0.0124,0.0084
1944.2410,1961.2150,16.9740,0.8730,,1.8216,1.4972,-0.3244
1944.8600,1962.2850,17.4250,0.8960,,0.0027,0.0102,0.0075
1944.9180,1993.2990,48.3810,2.4876,,5.8375,0.0371,-5.8005
1945.2750,1933.2780,-11.9970,-0.6167,,0.0031,1.2871,1.2840
1945.4910,1955.7510,10.2600,0.5274,,0.0585,0.2895,0.2311
1945.6450,1976.7530,31.1080,1.5989,,0.0145,0.0202,0.0057
1946.4560,1972.1400,25.6840,1.3195,,0.0577,0.1270,0.0693
1947.9600,1982.4850,34.5250,1.7724,,0.4238,0.4162,-0.0076
1951.4110,1943.8770,-7.5340,-0.3861,,0.0012,0.0094,0.0083
1954.0310,1978.6520,24.6210,1.2600,,0.1118,0.0755,-0.0363
1954.0930,1969.7340,15.6410,0.8004,,0.0180,0.0086,-0.0094
1959.2260,1947.9620,-11.2640,-0.5749,,0.0168,0.0202,0.0034
1961.4160,1933.0790,-28.3370,-1.4447,,0.0466,0.1220,0.0754
1962.7760,1960.1030,-2.6730,-0.1362,,0.0012,0.0102,0.0090
1963.8560,1975.3930,11.5370,0.5875,,0.0032,0.0570,0.0538
1964.2070,1994.0210,29.8140,1.5179,,0.0714,4.8582,4.7867
1964.2690,1993.3050,29.0360,1.4782,,0.0066,0.0025,-0.0041
1965.3770,1986.9550,21.5780,1.0979,,0.5657,0.2426,-0.3231
1966.5250,1987.3860,20.8610,1.0608,,0.4544,0.3660,-0.0884
1966.9070,1985.6500,18.7430,0.9529,,0.0214,0.1049,0.0835
1968.6510,1993.3530,24.7020,1.2548,,0.0101,0.2309,0.2207
1970.1640,2012.7250,42.5610,2.1603,,2.0316,0.1183,-1.9133
1970.7740,1964.2070,-6.5670,-0.3332,,0.0223,0.0345,0.0122
1975.2650,1987.7460,12.4810,0.6319,,0.2397,0.0962,-0.1435
1976.5200,2008.2000,31.6800,1.6028,,0.0758,0.0334,-0.0424
1976.7670,2015.6740,38.9070,1.9682,,0.0192,0.0018,-0.0174
1978.5790,2009.3970,30.8180,1.5576,,0.2475,0.0413,-0.2062
1978.6240,2002.4790,23.8550,1.2056,,0.0319,0.0678,0.0359
1982.4770,2002.5770,20.1000,1.0139,,0.0032,0.0238,0.0206
1985.2470,1958.8230,-26.4240,-1.3310,,0.1262,0.0677,-0.0586
1987.9550,2020.0130,32.0580,1.6126,,0.0078,0.0342,0.0264
1995.9970,2018.9920,22.9950,1.1521,,0.1429,0.0126,-0.1303
1997.1510,1986.6010,-10.5500,-0.5283,,0.0116,0.0047,-0.0069
1997.3970,2004.4760,7.0790,0.3544,,0.4570,0.0991,-0.3579
1997.6530,1983.0090,-14.6440,-0.7331,,0.5493,0.7987,0.2494
2003.4410,2026.7550,23.3140,1.1637,,0.0001,0.0025,0.0024
2004.3320,2024.1410,19.8090,0.9883,,1.2584,0.5540,-0.7044
2004.9560,2021.1010,16.1450,0.8053,,0.0968,1.0373,0.9405
2005.8210,1990.6480,-15.1730,-0.7564,,0.0129,0.0054,-0.0075
2007.8770,2006.1960,-1.6810,-0.0837,,0.0098,0.0090,-0.0008
2007.9400,2020.4960,12.5560,0.6253,,0.0109,0.0241,0.0132
2008.6410,2044.1060,35.4650,1.7656,,8.2385,0.8813,-7.3572
2011.6720,2028.3000,16.6280,0.8266,,0.4415,0.3816,-0.0598
2011.8630,2034.0110,22.1480,1.1009,,0.0725,0.0437,-0.0288
2013.7200,2048.8400,35.1200,1.7440,,0.0060,0.0006,-0.0053
2013.8820,2039.8000,25.9180,1.2870,,0.0548,0.0233,-0.0315
2013.8870,2028.9440,15.0570,0.7477,,0.0120,0.1227,0.1107
2016.0400,2021.4190,5.3790,0.2668,,0.0062,0.0098,0.0036
2016.6470,2028.3780,11.7310,0.5817,,0.0001,0.0000,-0.0001
2017.4280,2048.9600,31.5320,1.5630,,0.0050,0.0191,0.0141
2018.3420,2037.6460,19.3040,0.9564,,0.0122,0.0273,0.0151
2018.5730,2043.0680,24.4950,1.2135,,0.1746,0.1262,-0.0484
2021.8160,2008.2910,-13.5250,-0.6690,,0.1315,0.1397,0.0082
2024.2460,2025.4030,1.1570,0.0572,,0.0497,0.0855,0.0358
2024.5810,2032.2250,7.6440,0.3776,,0.0011,0.0002,-0.0009
2025.5430,2051.9300,26.3870,1.3027,,0.0037,0.0026,-0.0012
2027.2310,2048.1640,20.9330,1.0326,,0.0007,0.1702,0.1695
2028.5030,2065.3210,36.8180,1.8150,,0.0128,0.0004,-0.0123
2030.1920,2007.3980,-22.7940,-1.1228,,0.0397,0.0702,0.0305
2030.7340,2030.7480,0.0140,0.0007,,0.6902,0.2771,-0.4131
2032.3420,2070.6120,38.2700,1.8830,,0.0008,0.0037,0.0029
2032.6890,2064.7310,32.0420,1.5763,,0.0325,0.0270,-0.0055
2036.3640,2071.8560,35.4920,1.7429,,0.0035,0.0081,0.0045
2042.9290,2066.4120,23.4830,1.1495,,0.0095,0.0143,0.0048
2043.1380,2072.2850,29.1470,1.4266,,0.1513,0.0839,-0.0675
2046.7450,2053.4430,6.6980,0.3273,,0.0205,0.0002,-0.0202
2046.8500,2082.1870,35.3370,1.7264,,0.0015,0.0116,0.0101
2049.1680,2059.6170,10.4490,0.5099,,0.0165,0.0203,0.0038
2050.4560,2069.3730,18.9170,0.9226,,0.0102,0.0604,0.0502
2050.9630,2075.5600,24.5970,1.1993,,0.1208,0.0929,-0.0279
2052.2120,2087.9350,35.7230,1.7407,,0.0350,0.0035,-0.0314
2052.6370,2063.9590,11.3220,0.5516,,0.0487,0.0491,0.0005
2056.2650,2079.3420,23.0770,1.1223,,0.0180,0.0851,0.0671
2057.4310,2080.0050,22.5740,1.0972,,1.9087,0.4755,-1.4332
2057.5310,2074.6280,17.0970,0.8309,,0.0001,0.0009,0.0007
2060.2370,2039.3140,-20.9230,-1.0156,,0.1570,0.9010,0.7440
2061.6710,2099.7440,38.0730,1.8467,,0.0325,0.2907,0.2582
2064.5440,2066.1350,1.5910,0.0771,,0.0161,0.0163,0.0002
2068.2850,2054.7510,-13.5340,-0.6544,,0.0633,0.3691,0.3057
2070.8910,2105.4450,34.5540,1.6686,,0.0004,0.0128,0.0124
2070.9150,2098.6870,27.7720,1.3410,,0.0006,0.0029,0.0023
2071.8170,2092.0320,20.2150,0.9757,,0.0087,0.0069,-0.0018
2072.5840,2099.8950,27.3110,1.3177,,0.0328,0.0145,-0.0184
2075.8200,2081.3150,5.4950,0.2647,,0.1399,0.0395,-0.1004
2079.6110,2072.4140,-7.1970,-0.3461,,0.0006,0.0007,0.0001
2081.7460,2092.1060,10.3600,0.4977,,0.0819,0.0192,-0.0627
2083.9360,2079.2340,-4.7020,-0.2256,,0.1786,0.0370,-0.1416
2087.3600,2076.2570,-11.1030,-0.5319,,0.0159,0.0010,-0.0150
2088.4550,2128.3220,39.8670,1.9089,,3.9134,1.0036,-2.9098
2088.8620,2110.9910,22.1290,1.0594,,0.2681,0.1193,-0.1488
2089.7980,2071.4460,-18.3520,-0.8782,,0.0094,0.2024,0.1930
2092.0600,2107.5020,15.4420,0.7381,,0.0638,0.1191,0.0552
2095.0210,2113.9530,18.9320,0.9037,,0.0234,0.2094,0.1860
2096.3500,2087.2360,-9.1140,-0.4348,,0.3604,0.1871,-0.1733
2096.7760,2105.2320,8.4560,0.4033,,0.0046,0.0002,-0.0044
2100.1060,2130.8380,30.7320,1.4634,,0.0007,0.0021,0.0014
2100.3150,2131.0600,30.7450,1.4638,,0.0124,0.0187,0.0063
2102.9450,2097.5590,-5.3860,-0.2561,,0.0038,0.0160,0.0123
2103.0580,2106.9610,3.9030,0.1856,,0.2974,0.0226,-0.2747
2104.6620,2129.3380,24.6760,1.1724,,0.2824,0.0308,-0.2516
2104.9600,2111.8010,6.8410,0.3250,,0.0572,0.0569,-0.0002
2106.0440,2126.6480,20.6040,0.9783,,0.0537,0.1244,0.0707
2109.1460,2135.4200,26.2740,1.2457,,1.0057,0.3218,-0.6839
2110.8460,2101.5260,-9.3200,-0.4415,,0.0146,0.0053,-0.0094
2111.1730,2121.3920,10.2190,0.4840,,0.0032,0.0078,0.0045
2112.4900,2147.9810,35.4910,1.6801,,0.0083,0.0241,0.0158
2118.6520,2139.4430,20.7910,0.9813,,0.0016,0.1220,0.1204
2118.6910,2102.6850,-16.0060,-0.7555,,0.0096,0.0073,-0.0023
2121.3810,2143.5310,22.1500,1.0441,,0.0044,0.0719,0.0675
2124.2050,2153.9120,29.7070,1.3985,,0.0009,0.0009,-0.0000
2127.9540,2119.5300,-8.4240,-0.3959,,0.2307,0.0733,-0.1574
2129.1980,2162.8550,33.6570,1.5807,,0.0243,0.0493,0.0250
2131.1710,2147.7080,16.5370,0.7760,,0.0050,0.0153,0.0104
2133.7920,2158.0160,24.2240,1.1353,,0.7635,0.5173,-0.2462
2134.0560,2149.2520,15.1960,0.7121,,0.0240,0.0958,0.0718
2134.8850,2143.2850,8.4000,0.3935,,0.2935,0.0808,-0.2127
2138.1660,2152.3990,14.2330,0.6657,,0.2543,0.1617,-0.0926
2138.8590,2168.1980,29.3390,1.3717,,0.0114,0.0100,-0.0014
2141.2600,2180.1450,38.8850,1.8160,,0.0147,0.0363,0.0216
2143.0540,2168.4060,25.3520,1.1830,,0.3580,0.1191,-0.2389
2144.2510,2157.5770,13.3260,0.6215,,0.0640,0.0009,-0.0630
2144.5150,2145.1340,0.6190,0.0289,,0.0614,0.0027,-0.0586
2144.6550,2188.7220,44.0670,2.0547,,0.2126,0.0124,-0.2003
2147.0060,2174.5110,27.5050,1.2811,,0.0124,0.0142,0.0018
2147.4780,2147.7060,0.2280,0.0106,,0.0014,0.0003,-0.0011
2151.6980,2133.4930,-18.2050,-0.8461,,0.2100,0.0302,-0.1799
2151.8810,2146.7880,-5.0930,-0.2367,,0.0056,0.2104,0.2048
2154.2540,2170.7720,16.5180,0.7668,,0.0013,0.0287,0.0274
2155.2910,2151.6340,-3.6570,-0.1697,,0.0044,0.0032,-0.0012
2156.2500,2182.8620,26.6120,1.2342,,0.1069,0.0296,-0.0772
2157.8990,2175.0180,17.1190,0.7933,,0.0007,0.1253,0.1246
2162.5700,2190.4120,27.8420,1.2874,,0.0140,0.1161,0.1021
2163.1120,2189.6880,26.5760,1.2286,,0.0030,0.0135,0.0104
2163.7570,2176.5150,12.7580,0.5896,,0.0002,0.0099,0.0096
2165.5450,2215.7960,50.2510,2.3205,,0.0006,0.0003,-0.0004
2166.6100,2209.9800,43.3700,2.0017,,0.0298,0.0038,-0.0260
2168.5220,2208.0800,39.5580,1.8242,,0.0022,0.8550,0.8528
2174.9280,2172.8560,-2.0720,-0.0953,,0.0538,0.0006,-0.0532
2175.8080,2206.6450,30.8370,1.4173,,0.0692,0.0144,-0.0548
2176.6200,2177.9890,1.3690,0.0629,,0.0012,0.0077,0.0065
2182.2750,2194.9540,12.6790,0.5810,,0.1188,0.0014,-0.1174
2183.5430,2187.3310,3.7880,0.1735,,0.0016,0.0010,-0.0005
2184.5310,2181.8710,-2.6600,-0.1218,,0.0254,0.0050,-0.0205
2184.5560,2215.4740,30.9180,1.4153,,1.1774,0.0008,-1.1766
2187.3970,2181.9150,-5.4820,-0.2506,,0.0702,0.0771,0.0069
2188.8980,2215.1590,26.2610,1.1997,,0.0388,0.0311,-0.0077
2190.6970,2189.5710,-1.1260,-0.0514,,0.0195,0.0240,0.0045
2192.2830,2219.9700,27.6870,1.2629,,0.0560,0.0063,-0.0496
2192.4980,2224.3090,31.8110,1.4509,,0.0026,0.0007,-0.0018
2193.5480,2209.0270,15.4790,0.7057,,0.0322,0.2527,0.2204
2195.0000,2248.7640,53.7640,2.4494,,0.0003,0.0009,0.0007
2196.1860,2243.1710,46.9850,2.1394,,0.0454,0.0074,-0.0380
2197.1930,2205.1310,7.9380,0.3613,,0.1607,0.1350,-0.0257
2202.6220,2224.7480,22.1260,1.0045,,0.0312,0.0528,0.0216
2203.1920,2187.1520,-16.0400,-0.7280,,0.0382,0.0312,-0.0070
2203.8740,2215.9660,12.0920,0.5487,,0.2760,0.3434,0.0675
2206.2230,2224.1370,17.9140,0.8120,,1.5754,0.9612,-0.6142
2207.2570,2209.8470,2.5900,0.1173,,0.0009,0.0018,0.0008
2208.9980,2226.9230,17.9250,0.8115,,0.0090,0.0567,0.0477
2214.3210,2204.1990,-10.1220,-0.4571,,0.0050,0.0013,-0.0037
2215.0650,2213.7720,-1.2930,-0.0584,,0.0025,0.0085,0.0060
2215.8280,2246.7760,30.9480,1.3967,,0.0068,0.0779,0.0711
2221.7680,2222.7450,0.9770,0.0440,,0.0143,0.0010,-0.0133
2222.9720,2251.8710,28.8990,1.3000,,0.0207,0.0391,0.0184
2224.6660,2225.9200,1.2540,0.0564,,0.0021,0.1947,0.1927
2226.5730,2244.6210,18.0480,0.8106,,0.0285,0.0077,-0.0208
2227.7880,2258.7080,30.9200,1.3879,,0.0002,0.0440,0.0437
2231.6180,2255.1830,23.5650,1.0560,,0.2458,0.0960,-0.1498
2232.0190,2246.5090,14.4900,0.6492,,0.2669,0.0750,-0.1920
2235.4440,2251.3060,15.8620,0.7096,,0.6145,0.0020,-0.6125
2235.5010,2242.7870,7.2860,0.3259,,0.0001,0.0002,0.0001
2235.5630,2220.6710,-14.8920,-0.6661,,0.0317,0.0377,0.0060
2238.0850,2267.2720,29.1870,1.3041,,0.0280,0.0134,-0.0146
2238.7170,2242.0570,3.3400,0.1492,,0.3029,0.7609,0.4581
2239.0250,2237.9300,-1.0950,-0.0489,,0.0168,0.0283,0.0115
2239.3740,2272.4430,33.0690,1.4767,,0.0004,0.0009,0.0005
2243.3560,2246.6420,3.2860,0.1465,,0.0000,0.0005,0.0004
2244.5510,2260.6930,16.1420,0.7192,,0.4490,0.4294,-0.0196
2248.2750,2259.6040,11.3290,0.5039,,0.2924,0.0865,-0.2059
2251.0790,2284.4870,33.4080,1.4841,,0.0001,0.0043,0.0042
2251.6670,2282.4510,30.7840,1.3672,,0.3672,0.3826,0.0154
2251.7180,2284.8950,33.1770,1.4734,,0.0018,0.0305,0.0287
2257.1270,2291.8650,34.7380,1.5390,,0.0141,0.0167,0.0027
2257.2980,2254.0050,-3.2930,-0.1459,,0.0374,0.0241,-0.0133
2261.9470,2264.8600,2.9130,0.1288,,0.0025,0.0015,-0.0010
2262.0820,2287.0460,24.9640,1.1036,,0.1333,0.0271,-0.1061
2263.1110,2293.8000,30.6890,1.3561,,0.0001,0.0034,0.0033
2268.6940,2271.3360,2.6420,0.1165,,0.0075,0.0282,0.0207
2272.3270,2270.9380,-1.3890,-0.0611,,0.0081,0.0156,0.0075
2274.9600,2280.4110,5.4510,0.2396,,0.0106,0.0034,-0.0072
2276.8230,2275.9590,-0.8640,-0.0379,,0.0527,0.0192,-0.0335
2280.1190,2291.8730,11.7540,0.5155,,0.9232,0.1786,-0.7446
2280.6310,2291.8420,11.2110,0.4916,,0.1212,0.4175,0.2964
2280.8970,2317.5830,36.6860,1.6084,,0.0134,0.0054,-0.0079
2282.0880,2298.1930,16.1050,0.7057,,0.0475,0.0003,-0.0473
2284.5630,2313.4280,28.8650,1.2635,,0.1005,0.1220,0.0215
2284.8700,2302.2590,17.3890,0.7610,,0.0079,0.0489,0.0410
2285.2000,2276.4620,-8.7380,-0.3824,,0.0009,0.0007,-0.0002
2290.4300,2319.4270,28.9970,1.2660,,0.0152,0.0066,-0.0086
2291.5560,2308.5670,17.0110,0.7423,,0.0240,0.0403,0.0163
2295.7560,2334.5340,38.7780,1.6891,,0.0100,0.0213,0.0112
2299.1460,2318.2570,19.1110,0.8312,,0.4393,0.1489,-0.2903
2303.4560,2325.3570,21.9010,0.9508,,0.0126,0.0252,0.0126
2309.7200,2299.5760,-10.1440,-0.4392,,0.0014,0.0134,0.0120
2312.2120,2308.5650,-3.6470,-0.1577,,0.1793,0.7054,0.5261
2317.3830,2327.7850,10.4020,0.4489,,0.4173,0.2457,-0.1716
2320.5930,2326.6630,6.0700,0.2616,,0.0001,0.0021,0.0020
2321.4580,2327.2250,5.7670,0.2484,,0.0000,0.0004,0.0003
2322.0190,2326.4950,4.4760,0.1928,,0.0028,0.0016,-0.0012
2323.3980,2348.3060,24.9080,1.0721,,0.2405,0.2630,0.0225
2324.4440,2349.0220,24.5780,1.0574,,0.0341,0.1889,0.1548
2324.8850,2364.6900,39.8050,1.7121,,0.0573,0.0964,0.0391
2325.0860,2367.4480,42.3620,1.8220,,0.0370,0.0124,-0.0246
2328.3870,2330.4640,2.0770,0.0892,,0.0128,0.0032,-0.0096
2329.6150,2303.6300,-25.9850,-1.1154,,0.0242,0.0001,-0.0242
2330.9830,2348.2500,17.2670,0.7408,,0.1176,0.6852,0.5676
2331.4110,2349.0510,17.6400,0.7566,,0.0134,0.0109,-0.0025
2336.1050,2368.5920,32.4870,1.3906,,0.0768,0.0729,-0.0038
2338.0350,2351.7720,13.7370,0.5875,,0.0701,0.0889,0.0188
2344.0500,2345.8080,1.7580,0.0750,,0.0834,0.0110,-0.0724
2344.4070,2325.4030,-19.0040,-0.8106,,0.0582,0.3103,0.2521
2345.4890,2364.3670,18.8780,0.8049,,0.0493,0.0935,0.0442
2345.6560,2349.1860,3.5300,0.1505,,0.0103,0.0060,-0.0043
2348.7910,2343.9010,-4.8900,-0.2082,,1.0174,2.5199,1.5025
2352.9530,2358.9650,6.0120,0.2555,,0.0056,0.0075,0.0019
2353.6590,2361.4190,7.7600,0.3297,,1.0636,2.2547,1.1910
2354.7420,2398.1860,43.4440,1.8450,,0.1794,0.1385,-0.0409
2354.8590,2365.6670,10.8080,0.4590,,0.1260,0.2530,0.1270
2355.0040,2361.8860,6.8820,0.2922,,0.0468,0.0357,-0.0111
2355.1870,2367.6920,12.5050,0.5310,,0.0013,0.6428,0.6415
2355.6890,2396.8990,41.2100,1.7494,,0.0134,0.0082,-0.0051
2356.4360,2393.3230,36.8870,1.5654,,0.1096,0.0302,-0.0795
2357.1830,2387.0220,29.8390,1.2659,,0.0047,0.0243,0.0197
2360.3370,2381.6900,21.3530,0.9047,,0.5127,2.2368,1.7241
2360.4720,2399.5610,39.0890,1.6560,,0.6175,0.9921,0.3746
2361.1900,2363.2070,2.0170,0.0854,,0.0049,0.0182,0.0133
2365.6750,2353.2360,-12.4390,-0.5258,,0.0035,0.0019,-0.0016
2369.0980,2333.1550,-35.9430,-1.5172,,0.0039,0.0005,-0.0034
2369.3370,2401.1850,31.8480,1.3442,,0.0568,0.0602,0.0034
2371.6640,2384.1420,12.4780,0.5261,,0.1393,0.1244,-0.0149
2372.5200,2375.7640,3.2440,0.1367,,0.8654,0.0010,-0.8644
2375.3890,2404.0860,28.6970,1.2081,,0.1765,0.1030,-0.0735
2377.1560,2353.4160,-23.7400,-0.9987,,0.1218,0.9157,0.7938
2384.1080,2430.5400,46.4320,1.9476,,0.0002,0.0002,-0.0000
2384.2080,2429.2910,45.0830,1.8909,,0.0663,0.0387,-0.0276
2390.0070,2388.9290,-1.0780,-0.0451,,0.0018,0.0320,0.0302
2391.7600,2370.1460,-21.6140,-0.9037,,0.3176,0.4357,0.1181
2403.1090,2415.2140,12.1050,0.5037,,0.0007,0.0043,0.0036
2403.1710,2401.9660,-1.2050,-0.0501,,0.2545,0.2462,-0.0084
2404.9410,2382.5770,-22.3640,-0.9299,,0.0074,0.0018,-0.0057
2408.0290,2436.4720,28.4430,1.1812,,0.0958,0.0443,-0.0514
2408.1600,2422.9140,14.7540,0.6127,,0.0117,0.0960,0.0843
2409.4370,2430.7300,21.2930,0.8837,,0.0032,0.0009,-0.0024
2410.0680,2399.1640,-10.9040,-0.4524,,0.3395,0.7929,0.4534
2410.4330,2421.7460,11.3130,0.4693,,0.2077,0.1307,-0.0770
2410.8600,2419.0470,8.1870,0.3396,,0.0012,0.0034,0.0022
2413.5960,2462.9640,49.3680,2.0454,,0.0001,0.0021,0.0020
2414.2950,2440.8600,26.5650,1.1003,,1.5143,0.0934,-1.4209
2414.6930,2404.5580,-10.1350,-0.4197,,0.0936,0.0235,-0.0701
2416.5460,2434.3510,17.8050,0.7368,,0.0280,0.0164,-0.0116
2417.3280,2458.4990,41.1710,1.7032,,0.1172,0.0063,-0.1109
2417.4520,2429.7790,12.3270,0.5099,,0.0076,0.4322,0.4246
2418.5020,2457.1080,38.6060,1.5963,,0.0012,0.0003,-0.0009
2424.4530,2415.9910,-8.4620,-0.3490,,1.4812,2.1935,0.7122
2424.7140,2427.5650,2.8510,0.1176,,0.0022,0.0037,0.0016
2426.8860,2434.3280,7.4420,0.3066,,0.0000,0.3459,0.3459
2435.0360,2436.9240,1.8880,0.0775,,0.0007,0.2309,0.2303
2439.1290,2443.6640,4.5350,0.1859,,0.0068,0.0208,0.0139
2442.3430,2441.9240,-0.4190,-0.0172,,0.1179,0.0006,-0.1173
2442.6420,2461.8970,19.2550,0.7883,,0.0096,0.0092,-0.0004
2442.9330,2480.0040,37.0710,1.5175,,0.0014,0.0022,0.0008
